	ABC.id
29977	chr19:7893694-7894194_ARHGEF18
30081	chr19:7893694-7894194_MAP2K7
30001	chr19:7893694-7894194_ZNF358
30198	chr19:7893694-7894194_RPS28
30072	chr19:7893694-7894194_STXBP2
30178	chr19:7893694-7894194_CD320
30063	chr19:7893694-7894194_XAB2
30034	chr19:7893694-7894194_ELAVL1
30044	chr19:7893694-7894194_PCP2
30168	chr19:7893694-7894194_ZNF414
30130	chr19:7893694-7894194_PET100
30148	chr19:7893694-7894194_MARCH2
30138	chr19:7893694-7894194_CERS4
30179	chr19:8098264-8098764_CD320
30159	chr19:8098264-8098764_HNRNPM
30122	chr19:8098264-8098764_TRAPPC5
30082	chr19:8098264-8098764_MAP2K7
30209	chr19:8098264-8098764_NDUFA7
30149	chr19:8098264-8098764_MARCH2
30054	chr19:8098264-8098764_CTXN1
30131	chr19:8098264-8098764_PET100
30073	chr19:8098264-8098764_STXBP2
30218	chr19:8098264-8098764_MYO1F
30064	chr19:8098264-8098764_XAB2
29990	chr19:8098264-8098764_MCOLN1
30092	chr19:8098264-8098764_SNAPC2
30045	chr19:8098264-8098764_PCP2
30014	chr19:8098264-8098764_PNPLA6
30035	chr19:8098264-8098764_ELAVL1
30112	chr19:8098264-8098764_LRRC8E
30055	chr19:8110849-8111349_CTXN1
30027	chr19:8110849-8111349_PEX11G
30046	chr19:8110849-8111349_PCP2
30170	chr19:8110849-8111349_ZNF414
30036	chr19:8110849-8111349_ELAVL1
30180	chr19:8110849-8111349_CD320
30140	chr19:8110849-8111349_CERS4
30093	chr19:8110849-8111349_SNAPC2
30123	chr19:8110849-8111349_TRAPPC5
30225	chr19:8110849-8111349_ZNF558
30103	chr19:8110849-8111349_TIMM44
30083	chr19:8110849-8111349_MAP2K7
30037	chr19:8115411-8115911_ELAVL1
30191	chr19:8115411-8115911_RAB11B
30171	chr19:8115411-8115911_ZNF414
30028	chr19:8115411-8115911_PEX11G
30181	chr19:8115411-8115911_CD320
30114	chr19:8115411-8115911_LRRC8E
30141	chr19:8115411-8115911_CERS4
30056	chr19:8115411-8115911_CTXN1
30124	chr19:8115411-8115911_TRAPPC5
30226	chr19:8115411-8115911_ZNF558
30133	chr19:8115411-8115911_PET100
30075	chr19:8115411-8115911_STXBP2
30057	chr19:8225992-8226492_CTXN1
30115	chr19:8225992-8226492_LRRC8E
30212	chr19:8225992-8226492_NDUFA7
30076	chr19:8225992-8226492_STXBP2
30142	chr19:8225992-8226492_CERS4
30048	chr19:8225992-8226492_PCP2
29993	chr19:8225992-8226492_MCOLN1
30221	chr19:8225992-8226492_MYO1F
30005	chr19:8225992-8226492_ZNF358
30238	chr19:8764691-8765191_ZNF561
30259	chr19:8764691-8765191_ZNF121
30163	chr19:8764691-8765191_HNRNPM
30222	chr19:8764691-8765191_MYO1F
30230	chr19:8764691-8765191_ZNF317
30058	chr19:8764691-8765191_CTXN1
30233	chr19:8764691-8765191_ZNF426
30086	chr19:8764691-8765191_MAP2K7
30244	chr19:8764691-8765191_ZNF266
30203	chr19:8764691-8765191_RPS28
30039	chr19:8764691-8765191_ELAVL1
30096	chr19:8764691-8765191_SNAPC2
30153	chr19:8764691-8765191_MARCH2
30193	chr19:8764691-8765191_RAB11B
30143	chr19:8764691-8765191_CERS4
30249	chr19:8764691-8765191_ZNF559
30173	chr19:8764691-8765191_ZNF414
30254	chr19:8764691-8765191_ZNF699
30154	chr19:9186201-9186701_MARCH2
30229	chr19:9186201-9186701_ZNF558
30265	chr19:9186201-9186701_PIN1
30275	chr19:9186201-9186701_ZNF562
30239	chr19:9186201-9186701_ZNF561
30260	chr19:9186201-9186701_ZNF121
30223	chr19:9186201-9186701_MYO1F
30409	chr19:10138281-10138781_ATG4D
30369	chr19:10138281-10138781_SMARCA4
30302	chr19:10138281-10138781_P2RY11
30345	chr19:10138281-10138781_ICAM4
30256	chr19:10138281-10138781_ZNF699
30261	chr19:10138281-10138781_ZNF121
30296	chr19:10138281-10138781_ZGLP1
30240	chr19:10138281-10138781_ZNF561
30449	chr19:10138281-10138781_QTRT1
30232	chr19:10138281-10138781_ZNF317
30443	chr19:10138281-10138781_RAVER1
30326	chr19:10138281-10138781_ICAM1
30395	chr19:10138281-10138781_CDKN2D
30357	chr19:10138281-10138781_TYK2
30290	chr19:10138281-10138781_PDE4A
30363	chr19:10138281-10138781_CDC37
30332	chr19:10138281-10138781_TMED1
30281	chr19:10138281-10138781_ZNF846
30266	chr19:10138281-10138781_PIN1
30609	chr19:10346709-10347209_LDLR
30625	chr19:10346709-10347209_KANK2
30277	chr19:10346709-10347209_ZNF562
30450	chr19:10346709-10347209_QTRT1
30282	chr19:10346709-10347209_ZNF846
30457	chr19:10346709-10347209_FDX1L
30321	chr19:10346709-10347209_KEAP1
30291	chr19:10346709-10347209_PDE4A
30272	chr19:10346709-10347209_FBXL12
30267	chr19:10346709-10347209_PIN1
30352	chr19:10346709-10347209_ICAM5
30358	chr19:10346709-10347209_TYK2
30241	chr19:10346709-10347209_ZNF561
30364	chr19:10346709-10347209_CDC37
30247	chr19:10346709-10347209_ZNF266
30384	chr19:10346709-10347209_ILF3
30262	chr19:10346709-10347209_ZNF121
30327	chr19:10346709-10347209_ICAM1
30396	chr19:10346709-10347209_CDKN2D
30257	chr19:10346709-10347209_ZNF699
30370	chr19:10346709-10347209_SMARCA4
30328	chr19:10410101-10410601_ICAM1
30610	chr19:10410101-10410601_LDLR
30451	chr19:10410101-10410601_QTRT1
30341	chr19:10410101-10410601_MRPL4
30458	chr19:10410101-10410601_FDX1L
30237	chr19:10410101-10410601_ZNF426
30371	chr19:10410101-10410601_SMARCA4
30309	chr19:10410101-10410601_ICAM3
30304	chr19:10410101-10410601_P2RY11
30298	chr19:10410101-10410601_ZGLP1
30288	chr19:10410101-10410601_UBL5
30283	chr19:10410101-10410601_ZNF846
30278	chr19:10410101-10410601_ZNF562
30273	chr19:10410101-10410601_FBXL12
30633	chr19:10410101-10410601_DOCK6
30353	chr19:10410101-10410601_ICAM5
30263	chr19:10410101-10410601_ZNF121
30258	chr19:10410101-10410601_ZNF699
30253	chr19:10410101-10410601_ZNF559
30618	chr19:10410101-10410601_SPC24
30242	chr19:10410101-10410601_ZNF561
30445	chr19:10410101-10410601_RAVER1
30438	chr19:10410101-10410601_CARM1
30385	chr19:10410101-10410601_ILF3
30403	chr19:10410101-10410601_YIPF2
30411	chr19:10410101-10410601_ATG4D
30391	chr19:10410101-10410601_SLC44A2
30417	chr19:10410101-10410601_PPAN
30422	chr19:10410101-10410601_EIF3G
30432	chr19:10410101-10410601_DNMT1
30418	chr19:10652037-10652537_PPAN
30646	chr19:10652037-10652537_CCDC151
30279	chr19:10652037-10652537_ZNF562
30640	chr19:10652037-10652537_ZNF653
30412	chr19:10652037-10652537_ATG4D
30354	chr19:10652037-10652537_ICAM5
30264	chr19:10652037-10652537_ZNF121
30398	chr19:10652037-10652537_CDKN2D
30243	chr19:10652037-10652537_ZNF561
30446	chr19:10652037-10652537_RAVER1
30682	chr19:10652037-10652537_SWSAP1
30428	chr19:10652037-10652537_C19orf66
30676	chr19:10652037-10652537_CNN1
30335	chr19:10652037-10652537_TMED1
30348	chr19:10652037-10652537_ICAM4
30305	chr19:10652037-10652537_P2RY11
30299	chr19:10652037-10652537_ZGLP1
30324	chr19:11196068-11196568_KEAP1
30429	chr19:11196068-11196568_C19orf66
30460	chr19:11196068-11196568_FDX1L
30405	chr19:11196068-11196568_YIPF2
30311	chr19:11196068-11196568_ICAM3
30381	chr19:11196068-11196568_KRI1
30413	chr19:11196068-11196568_ATG4D
30373	chr19:11196068-11196568_SMARCA4
30317	chr19:11196068-11196568_DNM2
30419	chr19:11196068-11196568_PPAN
30349	chr19:11196068-11196568_ICAM4
30671	chr19:11196068-11196568_PRKCSH
30677	chr19:11196068-11196568_CNN1
30695	chr19:11196068-11196568_EPOR
30715	chr19:11196068-11196568_ZNF441
30720	chr19:11196068-11196568_ZNF823
30393	chr19:11196068-11196568_SLC44A2
30620	chr19:11196068-11196568_SPC24
30628	chr19:11196068-11196568_KANK2
30726	chr19:11270758-11271258_ZNF627
30394	chr19:11270758-11271258_SLC44A2
30454	chr19:11270758-11271258_QTRT1
30356	chr19:11270758-11271258_ICAM5
30368	chr19:11270758-11271258_CDC37
30706	chr19:11270758-11271258_ZNF440
30344	chr19:11270758-11271258_MRPL4
30388	chr19:11270758-11271258_ILF3
30382	chr19:11270758-11271258_KRI1
30621	chr19:11270758-11271258_SPC24
30721	chr19:11270758-11271258_ZNF823
30613	chr19:11270758-11271258_LDLR
30441	chr19:11270758-11271258_CARM1
30461	chr19:11270758-11271258_FDX1L
30730	chr19:11270758-11271258_ZNF788
30648	chr19:11270758-11271258_CCDC151
30400	chr19:11270758-11271258_CDKN2D
30325	chr19:11270758-11271258_KEAP1
30678	chr19:11270758-11271258_CNN1
30312	chr19:11270758-11271258_ICAM3
30636	chr19:11270758-11271258_DOCK6
30318	chr19:11270758-11271258_DNM2
30407	chr19:11804638-11805138_YIPF2
30782	chr19:11804638-11805138_ZNF490
30777	chr19:11804638-11805138_ZNF791
30801	chr19:11804638-11805138_ZNF442
30787	chr19:11804638-11805138_ZNF799
30649	chr19:11804638-11805138_CCDC151
30661	chr19:11804638-11805138_TMEM205
30673	chr19:11804638-11805138_PRKCSH
30679	chr19:11804638-11805138_CNN1
30727	chr19:11804638-11805138_ZNF627
30685	chr19:11804638-11805138_SWSAP1
30697	chr19:11804638-11805138_EPOR
30707	chr19:11804638-11805138_ZNF440
30712	chr19:11804638-11805138_ZNF700
30702	chr19:11804638-11805138_ELOF1
30622	chr19:11804638-11805138_SPC24
30375	chr19:11804638-11805138_SMARCA4
30686	chr19:12034393-12034893_SWSAP1
30692	chr19:12034393-12034893_CCDC159
30656	chr19:12034393-12034893_RAB3D
30778	chr19:12034393-12034893_ZNF791
30662	chr19:12034393-12034893_TMEM205
30768	chr19:12034393-12034893_WDR83OS
30758	chr19:12034393-12034893_DHPS
30376	chr19:12034393-12034893_SMARCA4
30674	chr19:12034393-12034893_PRKCSH
30713	chr19:12034393-12034893_ZNF700
30708	chr19:12034393-12034893_ZNF440
30703	chr19:12034393-12034893_ELOF1
30408	chr19:12034393-12034893_YIPF2
30802	chr19:12034393-12034893_ZNF442
30873	chr19:12034393-12034893_RTBDN
30888	chr19:12034393-12034893_ASNA1
30869	chr19:12034393-12034893_FBXW9
30864	chr19:12034393-12034893_C19orf43
30623	chr19:12034393-12034893_SPC24
30848	chr19:12034393-12034893_DNASE2
30650	chr19:12034393-12034893_CCDC151
30837	chr19:12034393-12034893_KLF1
30631	chr19:12034393-12034893_KANK2
30698	chr19:12034393-12034893_EPOR
30826	chr19:12034393-12034893_GCDH
30644	chr19:12034393-12034893_ZNF653
30811	chr19:12034393-12034893_HOOK2
30821	chr19:12034393-12034893_TNPO2
30638	chr19:12034393-12034893_DOCK6
30675	chr19:12095712-12096212_PRKCSH
30632	chr19:12095712-12096212_KANK2
30681	chr19:12095712-12096212_CNN1
30874	chr19:12095712-12096212_RTBDN
30893	chr19:12095712-12096212_GADD45GIP1
30870	chr19:12095712-12096212_FBXW9
30865	chr19:12095712-12096212_C19orf43
30849	chr19:12095712-12096212_DNASE2
30838	chr19:12095712-12096212_KLF1
30822	chr19:12095712-12096212_TNPO2
30817	chr19:12095712-12096212_RNASEH2A
30812	chr19:12095712-12096212_HOOK2
30798	chr19:12095712-12096212_ZNF44
30784	chr19:12095712-12096212_ZNF490
30779	chr19:12095712-12096212_ZNF791
30769	chr19:12095712-12096212_WDR83OS
30759	chr19:12095712-12096212_DHPS
30733	chr19:12095712-12096212_ZNF788
30714	chr19:12095712-12096212_ZNF700
30704	chr19:12095712-12096212_ELOF1
30693	chr19:12095712-12096212_CCDC159
30903	chr19:12095712-12096212_FARSA
30923	chr19:12095712-12096212_RAD23A
30913	chr19:12095712-12096212_CALR
30933	chr19:13273678-13274178_NFIX
30775	chr19:13273678-13274178_WDR83
30813	chr19:13273678-13274178_HOOK2
31050	chr19:13273678-13274178_STX10
31154	chr19:13273678-13274178_C19orf57
31077	chr19:13273678-13274178_C19orf53
31040	chr19:13273678-13274178_TRMT1
30993	chr19:13273678-13274178_MRI1
30963	chr19:13273678-13274178_SAMD1
30760	chr19:13273678-13274178_DHPS
30785	chr19:13273678-13274178_ZNF490
31094	chr19:13273678-13274178_IL27RA
30765	chr19:13273678-13274178_MAN2B1
30983	chr19:13273678-13274178_NACC1
30904	chr19:13273678-13274178_FARSA
31194	chr19:13273678-13274178_IER2
31060	chr19:13273678-13274178_CCDC130
31114	chr19:13273678-13274178_ASF1B
30866	chr19:13273678-13274178_C19orf43
30871	chr19:13273678-13274178_FBXW9
30890	chr19:13273678-13274178_ASNA1
30894	chr19:13273678-13274178_GADD45GIP1
30818	chr19:13273678-13274178_RNASEH2A
30875	chr19:13273678-13274178_RTBDN
30828	chr19:13273678-13274178_GCDH
31174	chr19:13273678-13274178_DCAF15
30823	chr19:13273678-13274178_TNPO2
30766	chr19:13278243-13278743_MAN2B1
31031	chr19:13278243-13278743_LYL1
30761	chr19:13278243-13278743_DHPS
31155	chr19:13278243-13278743_C19orf57
31078	chr19:13278243-13278743_C19orf53
30867	chr19:13278243-13278743_C19orf43
30925	chr19:13278243-13278743_RAD23A
30771	chr19:13278243-13278743_WDR83OS
30851	chr19:13278243-13278743_DNASE2
30840	chr19:13278243-13278743_KLF1
31115	chr19:13278243-13278743_ASF1B
30891	chr19:13278243-13278743_ASNA1
30876	chr19:13278243-13278743_RTBDN
30824	chr19:13278243-13278743_TNPO2
30819	chr19:13278243-13278743_RNASEH2A
30905	chr19:13278243-13278743_FARSA
30886	chr19:13278243-13278743_JUNB
31051	chr19:13278243-13278743_STX10
30791	chr19:13278243-13278743_ZNF799
30934	chr19:13278243-13278743_NFIX
30781	chr19:13278243-13278743_ZNF791
30800	chr19:13278243-13278743_ZNF44
31116	chr19:13828102-13828602_ASF1B
30841	chr19:13828102-13828602_KLF1
31062	chr19:13828102-13828602_CCDC130
30852	chr19:13828102-13828602_DNASE2
30825	chr19:13828102-13828602_TNPO2
31032	chr19:13828102-13828602_LYL1
31176	chr19:13828102-13828602_DCAF15
30863	chr19:13828102-13828602_MAST1
31314	chr19:13828102-13828602_DNAJB1
31296	chr19:13828102-13828602_PKN1
31206	chr19:13828102-13828602_PALM3
31224	chr19:13828102-13828602_GIPC1
30892	chr19:13828102-13828602_ASNA1
30935	chr19:13828102-13828602_NFIX
30927	chr19:13949723-13950223_RAD23A
30831	chr19:13949723-13950223_GCDH
31225	chr19:13949723-13950223_GIPC1
31080	chr19:13949723-13950223_C19orf53
31243	chr19:13949723-13950223_NDUFB7
30996	chr19:13949723-13950223_MRI1
30986	chr19:13949723-13950223_NACC1
31053	chr19:13949723-13950223_STX10
31279	chr19:13949723-13950223_DDX39A
31315	chr19:13949723-13950223_DNAJB1
31013	chr19:13949723-13950223_PRKACA
31063	chr19:13949723-13950223_CCDC130
30842	chr19:13949723-13950223_KLF1
31333	chr19:13949723-13950223_ZNF333
30897	chr19:13949723-13950223_GADD45GIP1
31197	chr19:13949723-13950223_IER2
31138	chr19:13951774-13952274_RFX1
31014	chr19:13951774-13952274_PRKACA
30854	chr19:13951774-13952274_DNASE2
31158	chr19:13951774-13952274_C19orf57
30967	chr19:13951774-13952274_SAMD1
30968	chr19:13953511-13954011_SAMD1
31263	chr19:13953511-13954011_TECR
31099	chr19:13953511-13954011_IL27RA
31281	chr19:13953511-13954011_DDX39A
30988	chr19:13953511-13954011_NACC1
31035	chr19:13953511-13954011_LYL1
30909	chr19:13953511-13954011_FARSA
31015	chr19:13953511-13954011_PRKACA
30938	chr19:13953511-13954011_NFIX
30919	chr19:13953511-13954011_CALR
31119	chr19:13953511-13954011_ASF1B
30899	chr19:13953511-13954011_GADD45GIP1
31199	chr19:13953511-13954011_IER2
31227	chr19:13953511-13954011_GIPC1
30855	chr19:13953511-13954011_DNASE2
30998	chr19:13953511-13954011_MRI1
31317	chr19:13953511-13954011_DNAJB1
31082	chr19:13953511-13954011_C19orf53
31299	chr19:13953511-13954011_PKN1
30929	chr19:13953511-13954011_RAD23A
31045	chr19:13953511-13954011_TRMT1
30844	chr19:13953511-13954011_KLF1
30833	chr19:13953511-13954011_GCDH
31055	chr19:13953511-13954011_STX10
30948	chr19:13953511-13954011_CC2D1A
31139	chr19:13953511-13954011_RFX1
31245	chr19:13953511-13954011_NDUFB7
31209	chr19:13953511-13954011_PALM3
31318	chr19:13958405-13958905_DNAJB1
30930	chr19:13958405-13958905_RAD23A
30856	chr19:13958405-13958905_DNASE2
31056	chr19:13958405-13958905_STX10
31246	chr19:13958405-13958905_NDUFB7
31336	chr19:13958405-13958905_ZNF333
31046	chr19:13958405-13958905_TRMT1
30969	chr19:13958405-13958905_SAMD1
31140	chr19:13958405-13958905_RFX1
31210	chr19:13958405-13958905_PALM3
31016	chr19:13958405-13958905_PRKACA
30989	chr19:13958405-13958905_NACC1
30910	chr19:13958405-13958905_FARSA
30857	chr19:13961132-13961632_DNASE2
31017	chr19:13961132-13961632_PRKACA
31201	chr19:13961132-13961632_IER2
30911	chr19:13961132-13961632_FARSA
31229	chr19:13961132-13961632_GIPC1
31283	chr19:13961132-13961632_DDX39A
30835	chr19:13961132-13961632_GCDH
31141	chr19:13961132-13961632_RFX1
31047	chr19:13961132-13961632_TRMT1
31084	chr19:13961132-13961632_C19orf53
31000	chr19:13961132-13961632_MRI1
30971	chr19:13961907-13962407_SAMD1
31018	chr19:13961907-13962407_PRKACA
31038	chr19:13961907-13962407_LYL1
31001	chr19:13961907-13962407_MRI1
30991	chr19:13961907-13962407_NACC1
31320	chr19:13961907-13962407_DNAJB1
30847	chr19:13961907-13962407_KLF1
30951	chr19:13961907-13962407_CC2D1A
30922	chr19:13961907-13962407_CALR
30912	chr19:13961907-13962407_FARSA
31202	chr19:13961907-13962407_IER2
31162	chr19:13961907-13962407_C19orf57
31212	chr19:13961907-13962407_PALM3
31230	chr19:13961907-13962407_GIPC1
31248	chr19:13961907-13962407_NDUFB7
31085	chr19:13961907-13962407_C19orf53
31266	chr19:13961907-13962407_TECR
30941	chr19:13961907-13962407_NFIX
30836	chr19:13961907-13962407_GCDH
30902	chr19:13961907-13962407_GADD45GIP1
31058	chr19:13961907-13962407_STX10
31302	chr19:13961907-13962407_PKN1
31284	chr19:13961907-13962407_DDX39A
31213	chr19:14134264-14134764_PALM3
31285	chr19:14134264-14134764_DDX39A
31203	chr19:14134264-14134764_IER2
31231	chr19:14134264-14134764_GIPC1
31303	chr19:14134264-14134764_PKN1
31183	chr19:14134264-14134764_DCAF15
31143	chr19:14134264-14134764_RFX1
31321	chr19:14134264-14134764_DNAJB1
31339	chr19:14134264-14134764_ZNF333
31069	chr19:14134264-14134764_CCDC130
31039	chr19:14134264-14134764_LYL1
31049	chr19:14134264-14134764_TRMT1
30952	chr19:14134264-14134764_CC2D1A
31250	chr19:14338495-14338995_NDUFB7
31087	chr19:14338495-14338995_C19orf53
31184	chr19:14338495-14338995_DCAF15
31304	chr19:14338495-14338995_PKN1
31340	chr19:14338495-14338995_ZNF333
31268	chr19:14338495-14338995_TECR
31232	chr19:14338495-14338995_GIPC1
30953	chr19:14338495-14338995_CC2D1A
31020	chr19:14338495-14338995_PRKACA
31124	chr19:14338495-14338995_ASF1B
31214	chr19:14338495-14338995_PALM3
31417	chr19:14338495-14338995_ILVBL
30974	chr19:14405707-14406207_SAMD1
31021	chr19:14405707-14406207_PRKACA
31305	chr19:14405707-14406207_PKN1
31165	chr19:14405707-14406207_C19orf57
30954	chr19:14405707-14406207_CC2D1A
31071	chr19:14405707-14406207_CCDC130
31323	chr19:14405707-14406207_DNAJB1
31269	chr19:14405707-14406207_TECR
31428	chr19:14405707-14406207_BRD4
31088	chr19:14405707-14406207_C19orf53
31215	chr19:14405707-14406207_PALM3
31145	chr19:14405707-14406207_RFX1
31418	chr19:14405707-14406207_ILVBL
31342	chr19:14483172-14483672_ZNF333
31106	chr19:14483172-14483672_IL27RA
31089	chr19:14483172-14483672_C19orf53
31072	chr19:14483172-14483672_CCDC130
31419	chr19:14483172-14483672_ILVBL
31429	chr19:14483172-14483672_BRD4
31306	chr19:14483172-14483672_PKN1
31288	chr19:14483172-14483672_DDX39A
31234	chr19:14483172-14483672_GIPC1
31216	chr19:14483172-14483672_PALM3
31186	chr19:14483172-14483672_DCAF15
31146	chr19:14483172-14483672_RFX1
31022	chr19:14483172-14483672_PRKACA
31270	chr19:14483172-14483672_TECR
31126	chr19:14483172-14483672_ASF1B
31127	chr19:14536475-14536975_ASF1B
31343	chr19:14536475-14536975_ZNF333
31325	chr19:14536475-14536975_DNAJB1
31107	chr19:14536475-14536975_IL27RA
31307	chr19:14536475-14536975_PKN1
31090	chr19:14536475-14536975_C19orf53
31289	chr19:14536475-14536975_DDX39A
31420	chr19:14536475-14536975_ILVBL
31271	chr19:14536475-14536975_TECR
31430	chr19:14536475-14536975_BRD4
31253	chr19:14536475-14536975_NDUFB7
31235	chr19:14536475-14536975_GIPC1
31446	chr19:14536475-14536975_AKAP8
31438	chr19:14536475-14536975_AKAP8L
31147	chr19:14536475-14536975_RFX1
31023	chr19:14536475-14536975_PRKACA
30976	chr19:14536475-14536975_SAMD1
31187	chr19:14536475-14536975_DCAF15
31254	chr19:14618463-14618963_NDUFB7
31218	chr19:14618463-14618963_PALM3
31326	chr19:14618463-14618963_DNAJB1
31148	chr19:14618463-14618963_RFX1
31439	chr19:14618463-14618963_AKAP8L
31454	chr19:14618463-14618963_WIZ
31431	chr19:14618463-14618963_BRD4
31024	chr19:14618463-14618963_PRKACA
31447	chr19:14618463-14618963_AKAP8
31108	chr19:14618463-14618963_IL27RA
31007	chr19:14618463-14618963_MRI1
31008	chr19:14684996-14685496_MRI1
31129	chr19:14684996-14685496_ASF1B
30978	chr19:14684996-14685496_SAMD1
31440	chr19:14684996-14685496_AKAP8L
31432	chr19:14684996-14685496_BRD4
31273	chr19:14684996-14685496_TECR
31309	chr19:14684996-14685496_PKN1
31327	chr19:14684996-14685496_DNAJB1
31219	chr19:14684996-14685496_PALM3
31026	chr19:14724805-14725305_PRKACA
31190	chr19:14724805-14725305_DCAF15
31238	chr19:14724805-14725305_GIPC1
31256	chr19:14724805-14725305_NDUFB7
31076	chr19:14724805-14725305_CCDC130
31110	chr19:14724805-14725305_IL27RA
31346	chr19:14724805-14725305_ZNF333
31328	chr19:14724805-14725305_DNAJB1
31434	chr19:14894303-14894803_BRD4
31221	chr19:14894303-14894803_PALM3
31329	chr19:14894303-14894803_DNAJB1
31311	chr19:14894303-14894803_PKN1
31257	chr19:14894303-14894803_NDUFB7
31027	chr19:14894303-14894803_PRKACA
31293	chr19:14894303-14894803_DDX39A
31450	chr19:14894303-14894803_AKAP8
31131	chr19:14894303-14894803_ASF1B
30980	chr19:14894303-14894803_SAMD1
31442	chr19:14894303-14894803_AKAP8L
31457	chr19:14894303-14894803_WIZ
31425	chr19:14895873-14896373_ILVBL
31112	chr19:14895873-14896373_IL27RA
31348	chr19:14895873-14896373_ZNF333
31435	chr19:14895873-14896373_BRD4
31443	chr19:14895873-14896373_AKAP8L
31222	chr19:14895873-14896373_PALM3
31172	chr19:14895873-14896373_C19orf57
31436	chr19:14897039-14897539_BRD4
31459	chr19:14897039-14897539_WIZ
31349	chr19:14897039-14897539_ZNF333
31113	chr19:14897039-14897539_IL27RA
31223	chr19:14897039-14897539_PALM3
31295	chr19:14897039-14897539_DDX39A
31444	chr19:14897039-14897539_AKAP8L
31133	chr19:14897039-14897539_ASF1B
31259	chr19:14897039-14897539_NDUFB7
31331	chr19:14897039-14897539_DNAJB1
31153	chr19:14897039-14897539_RFX1
31029	chr19:14897039-14897539_PRKACA
31277	chr19:14897039-14897539_TECR
31426	chr19:14897039-14897539_ILVBL
30982	chr19:14897039-14897539_SAMD1
31193	chr19:14897039-14897539_DCAF15
30962	chr19:14897039-14897539_CC2D1A
31241	chr19:14897039-14897539_GIPC1
31437	chr19:15955313-15955813_BRD4
31461	chr19:15955313-15955813_TMEM38A
31483	chr19:15955313-15955813_FAM32A
31445	chr19:15955313-15955813_AKAP8L
31485	chr19:15955313-15955813_C19orf44
31497	chr19:15955313-15955813_SMIM7
31495	chr19:15955313-15955813_RAB8A
31465	chr19:15955313-15955813_MED26
31489	chr19:15955313-15955813_EPS15L1
31636	chr19:16995851-16996351_MVB12A
31474	chr19:16995851-16996351_SLC35E1
31596	chr19:16995851-16996351_DDA1
31509	chr19:16995851-16996351_MYO9B
31578	chr19:16995851-16996351_BST2
31570	chr19:16995851-16996351_GTPBP3
31567	chr19:16995851-16996351_F2RL3
31462	chr19:16995851-16996351_TMEM38A
31549	chr19:16995851-16996351_RPL18A
31498	chr19:16995851-16996351_SMIM7
31480	chr19:16995851-16996351_CHERP
31545	chr19:16995851-16996351_BABAM1
31622	chr19:16995851-16996351_MAP1S
31466	chr19:16995851-16996351_MED26
31559	chr19:16995851-16996351_ABHD8
31646	chr19:16995851-16996351_CPAMD8
31604	chr19:16995851-16996351_MRPL34
31478	chr19:16995851-16996351_AP1M1
31496	chr19:16995851-16996351_RAB8A
31475	chr19:17400258-17400758_SLC35E1
31701	chr19:17400258-17400758_ARRDC2
31487	chr19:17400258-17400758_C19orf44
31510	chr19:17400258-17400758_MYO9B
31471	chr19:17400258-17400758_SIN3B
31691	chr19:17400258-17400758_MAST3
31524	chr19:17400258-17400758_PGLS
31499	chr19:17400258-17400758_SMIM7
31682	chr19:17400258-17400758_CCDC124
31546	chr19:17400258-17400758_BABAM1
31720	chr19:17400258-17400758_MPV17L2
31647	chr19:17400258-17400758_CPAMD8
31568	chr19:17400258-17400758_F2RL3
31587	chr19:17400258-17400758_COLGALT1
31597	chr19:17400258-17400758_DDA1
31605	chr19:17400258-17400758_MRPL34
31613	chr19:17400258-17400758_FCHO1
31542	chr19:17400258-17400758_OCEL1
31623	chr19:17400258-17400758_MAP1S
31637	chr19:17400258-17400758_MVB12A
31534	chr19:17400258-17400758_NR2F6
31550	chr19:17400258-17400758_RPL18A
31662	chr19:17400258-17400758_JUND
31653	chr19:17400258-17400758_KCNN1
31650	chr19:17400258-17400758_ANKLE1
31580	chr19:17509856-17510356_BST2
31525	chr19:17509856-17510356_PGLS
31711	chr19:17509856-17510356_PIK3R2
31572	chr19:17509856-17510356_GTPBP3
31468	chr19:17509856-17510356_MED26
31515	chr19:17509856-17510356_SLC27A1
31638	chr19:17509856-17510356_MVB12A
31634	chr19:17509856-17510356_HAUS8
31648	chr19:17509856-17510356_CPAMD8
31488	chr19:17509856-17510356_C19orf44
31492	chr19:17509856-17510356_EPS15L1
31476	chr19:17509856-17510356_SLC35E1
31651	chr19:17509856-17510356_ANKLE1
31614	chr19:17509856-17510356_FCHO1
31543	chr19:17509856-17510356_OCEL1
31544	chr19:18155760-18156260_OCEL1
31866	chr19:18155760-18156260_C19orf60
31536	chr19:18155760-18156260_NR2F6
31888	chr19:18155760-18156260_SUGP2
31877	chr19:18155760-18156260_HOMER3
31540	chr19:18155760-18156260_USE1
31722	chr19:18155760-18156260_MPV17L2
31548	chr19:18155760-18156260_BABAM1
31855	chr19:18155760-18156260_UPF1
31703	chr19:18155760-18156260_ARRDC2
31998	chr19:18155760-18156260_KLHL26
31599	chr19:18155760-18156260_DDA1
32009	chr19:18155760-18156260_UBA52
31625	chr19:18155760-18156260_MAP1S
31562	chr19:18155760-18156260_ABHD8
31635	chr19:18155760-18156260_HAUS8
31639	chr19:18155760-18156260_MVB12A
31589	chr19:18155760-18156260_COLGALT1
31965	chr19:18155760-18156260_KXD1
31607	chr19:18155760-18156260_MRPL34
31664	chr19:18155760-18156260_JUND
31573	chr19:18155760-18156260_GTPBP3
